c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53950,405,-934,135,5,1029,-955,-3206,790,-49,-74,0,-2,1,0,15112,671,-610,300,15112,1554,1525,1707,1694,0,0,0,0,0,0,0,9,-7,-36,3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54003,1113,-370,-304,5,1071,-7059,-8088,4269,-194,-28,2,-19,0,0,15112,633,-615,300,15112,1578,1548,1676,1679,0,0,0,0,0,0,0,-15,-30,27,63,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54050,389,-227,-39,-247,859,-12857,516,3048,-187,-16,0,-30,0,0,15022,606,-533,291,15022,1533,1576,1699,1670,0,0,0,0,0,0,0,-13,6,25,-37,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54103,630,301,-348,338,1335,-5716,-2778,2133,-271,36,2,-43,2,0,15112,563,-526,300,15112,1575,1529,1701,1679,0,0,0,0,0,0,0,-25,-20,59,30,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54150,558,416,-325,190,955,-11575,-2290,1400,-254,32,0,-41,0,0,15022,559,-509,291,15022,1558,1534,1706,1681,0,0,0,0,0,0,0,-14,-24,26,35,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54203,144,-137,-31,-219,1407,-10660,-8638,1461,-166,-39,0,-30,-5,0,15022,509,-521,291,15022,1553,1543,1687,1701,0,0,0,0,0,0,0,-5,-16,-1,2,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54250,-25,-435,-83,86,1161,-13406,-2595,1644,-140,-97,0,-28,-11,0,15022,527,-410,291,15022,1545,1550,1690,1691,0,0,0,0,0,0,0,0,-24,-23,16,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54303,-337,-219,314,62,1017,-6876,944,3598,-61,-137,-2,-18,-23,0,15067,499,-353,296,15067,1550,1571,1662,1698,0,0,0,0,0,0,0,8,-23,-42,4,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54350,46,56,-160,161,914,-772,-1802,2560,-94,-190,0,-18,-39,0,15067,451,-403,296,15067,1593,1514,1678,1690,0,0,0,0,0,0,0,-15,-51,19,74,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54403,385,304,195,-197,1077,-4801,5460,3659,-120,-214,2,-17,-48,0,15022,420,-403,291,15022,1569,1559,1674,1679,0,0,0,0,0,0,0,-10,-37,10,38,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54450,24,186,378,-170,981,-4923,13700,2011,-30,-231,2,-5,-49,0,14800,419,-329,271,14800,1538,1558,1692,1670,0,0,0,0,0,0,0,21,-9,-65,-35,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54503,497,1788,-297,210,1017,8504,19010,-1406,-8,-213,0,6,-74,0,15022,391,-349,291,15022,1584,1472,1740,1670,0,0,0,0,0,0,0,-18,-29,59,20,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54550,909,2316,-6,-215,1202,1119,10221,2377,-34,-171,0,9,-74,0,15022,429,-204,291,15022,1562,1551,1677,1689,0,0,0,0,0,0,0,-13,-34,59,41,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54603,1887,2871,-376,415,1226,10579,10526,3170,-122,-95,0,8,-69,0,15022,377,-253,291,15022,1612,1510,1703,1652,0,0,0,0,0,0,0,-10,-50,60,92,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54650,1589,2373,-339,174,1314,5147,8817,1766,-93,-103,-2,9,-62,0,15022,393,-213,291,15022,1593,1510,15,-21,-5,16,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54703,1422,2276,77,-61,1035,7467,1615,1583,-89,-80,-2,6,-55,0,15067,362,-165,296,15067,1588,1516,1686,1690,0,0,0,0,0,0,0,7,-13,20,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54750,1390,1517,0,-127,1225,5574,-337,2255,-89,-73,-2,6,-41,0,15067,346,-197,296,15067,1593,1519,1683,1682,0,0,0,0,0,0,0,28,-1,-37,-28,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54803,1864,1435,-92,542,825,4476,7352,607,-134,-24,-2,5,-30,0,15067,334,-102,296,15067,1577,1516,1708,1677,0,0,0,0,0,0,0,-8,-53,65,117,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54850,1011,966,126,-264,1278,-6815,-3328,-552,-60,-6,-2,5,-18,0,15067,377,-52,296,15067,1554,1524,1695,1703,0,0,0,0,0,0,0,14,-12,1,1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54903,644,598,-64,151,1230,7955,-93,912,-31,0,0,4,-10,0,15022,368,110,291,15022,1591,1502,1700,1676,0,0,0,0,0,0,0,6,-17,18,11,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54950,867,276,31,151,1218,10213,-276,119,-58,-3,-4,3,-5,0,15067,339,67,296,15067,1616,1462,1716,1674,0,0,0,0,0,0,0,0,-27,29,44,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55003,991,238,-239,72,867,-3153,-10896,4391,-76,-3,2,2,-4,0,15022,328,-43,291,15022,1588,1563,1657,1677,0,0,0,0,0,0,0,0,-13,23,9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55050,1407,345,-121,-190,1278,4354,1249,1400,86,-57,2,41,-17,0,15112,356,79,300,15112,1576,1539,1694,1678,0,0,0,0,0,0,0,0,-18,26,29,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55103,2324,505,-60,342,1063,10274,3019,607,236,-147,0,87,-38,0,15022,370,82,291,15022,1546,1554,1681,1700,0,0,0,0,0,0,0,0,-31,25,77,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55150,1611,89,-86,206,1163,16988,-520,1339,466,-247,0,121,-50,0,15067,358,68,296,15067,1585,1524,1671,1700,0,0,0,0,0,0,0,19,9,-25,-28,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55203,2278,1023,-203,-141,1026,29561,8878,-430,408,-165,2,121,-50,0,15112,382,140,300,15112,1589,1498,1710,1682,0,0,0,0,0,0,0,-18,7,80,-1,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55250,3515,703,-87,263,1046,28280,5094,-1406,56,-113,0,72,-34,0,15112,388,123,300,15112,1607,1458,1702,1703,0,0,0,0,0,0,0,15,-11,-8,73,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55303,2443,-152,259,-386,936,-6326,-4426,3598,45,-149,-2,51,-27,0,15067,409,246,296,15067,1553,1587,1648,1698,0,0,0,0,0,0,0,41,56,-78,-102,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55350,2064,630,40,-44,1381,5269,9244,1522,-33,-14,-4,29,-13,0,15022,370,205,291,15022,1592,1515,1700,1669,0,0,0,0,0,0,0,15,33,0,-35,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55403,2984,1628,-189,291,771,2584,5827,485,-113,72,-4,29,-13,0,15022,466,336,291,15022,1588,1504,1698,1683,0,0,0,0,0,0,0,-13,-20,87,117,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55450,2423,1628,-30,389,1040,-4556,-5159,790,-78,72,-2,26,-13,0,15022,479,405,291,15022,1581,1519,1680,1696,0,0,0,0,0,0,0,4,0,38,58,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55503,1848,2107,-288,364,724,-2054,7902,-1834,-56,114,-2,20,-13,0,15067,487,350,296,15067,1575,1488,1741,1664,0,0,0,0,0,0,0,-21,-2,109,60,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55550,1273,1313,-9,441,1033,-7059,-5647,668,-41,51,-2,13,-12,0,15022,515,444,291,15022,1574,1523,1678,1700,0,0,0,0,0,0,0,19,0,-5,46,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55603,690,1002,-230,-71,1144,-16458,-4121,-1040,-60,56,2,0,-6,0,15067,517,401,296,15067,1547,1534,1708,1688,0,0,0,0,0,0,0,8,7,15,11,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55650,192,804,-88,16,771,-13712,-3572,302,-20,42,-4,0,-5,0,15112,550,351,300,15112,1543,1551,1694,1692,0,0,0,0,0,0,0,-8,1,56,15,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55703,-546,460,-194,-78,1248,-13651,-8760,3292,44,19,0,0,-4,0,15067,547,389,296,15067,1568,1569,1661,1686,0,0,0,0,0,0,0,-2,1,35,2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55750,-1036,-162,-29,-273,1412,-1383,3446,1156,83,-31,2,-1,-3,0,15022,575,459,291,15022,1583,1527,1699,1669,0,0,0,0,0,0,0,15,19,-15,-50,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55803,-433,47,168,281,822,570,1005,1217,34,-6,2,0,-2,0,15022,597,416,291,15022,1579,1533,1681,1685,0,0,0,0,0,0,0,19,-9,-22,30,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55850,70,240,162,18,676,-6693,-6135,2804,133,129,2,27,21,0,15022,619,422,291,15022,1542,1592,1666,1682,0,0,0,0,0,0,0,19,-13,-22,43,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55903,569,1011,-359,255,1060,11495,-1619,-308,219,234,2,53,29,0,14978,628,368,287,14978,1588,1506,1724,1659,0,0,0,0,0,0,0,-19,-13,82,45,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55950,797,464,-11,-153,1250,17781,-8760,790,195,190,0,53,30,0,14978,642,382,287,14978,1597,1506,1693,1675,0,0,0,0,0,0,0,-3,4,31,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56003,1583,147,-77,154,796,2401,-12239,1889,95,128,2,46,23,0,14448,700,457,240,14448,1547,1551,1661,1670,0,0,0,0,0,0,0,-2,-7,16,47,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56050,1699,-99,-219,340,1154,3499,-6441,2133,47,43,2,39,10,0,13884,729,507,188,13884,1538,1536,1644,1659,0,0,0,0,0,0,0,3,4,-6,20,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56103,1294,-511,-156,-89,710,5025,-5464,3231,26,-20,2,27,4,0,13841,771,518,184,13841,1570,1518,1635,1652,0,0,0,0,0,0,0,-11,14,30,-2,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56150,1317,-302,-316,33,1213,6063,7841,1278,17,-12,0,26,2,0,13798,769,498,179,13798,1562,1495,1685,1622,0,0,0,0,0,0,0,-21,9,57,14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56203,1626,-507,-118,212,733,1546,5521,1278,-44,-33,2,19,2,0,13713,818,500,172,13713,1557,1499,1657,1645,0,0,0,0,0,0,0,6,-4,-13,52,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56250,1383,-6,153,68,933,-955,3873,607,-19,6,2,20,1,0,13670,842,530,168,13670,1543,1503,1657,1651,0,0,0,0,0,0,0,6,7,-6,18,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56303,817,-350,277,-43,1067,-4556,3751,2194,33,-23,-2,20,1,0,13670,849,477,168,13670,1542,1527,1652,1640,0,0,0,0,0,0,0,21,10,-47,5,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56350,765,-477,-16,132,941,-5899,1371,4025,118,-34,-2,37,1,0,13628,876,448,163,13628,1524,1568,1635,1630,0,0,0,0,0,0,0,9,-1,-16,35,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56403,-85,-857,-277,-297,946,9542,3690,1583,304,-71,0,59,0,0,13585,915,457,159,13585,1551,1507,1651,1639,0,0,0,0,0,0,0,7,38,-10,-72,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56450,934,-159,-328,4,578,18270,9489,-247,180,-10,4,52,0,0,13628,912,421,163,13628,1580,1451,1687,1619,0,0,0,0,0,0,0,-22,3,74,30,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56503,2854,458,-220,432,965,20,455,2865,-214,46,-2,6,1,0,13585,950,392,159,13585,1557,1525,1635,1643,0,0,0,0,0,0,0,-14,-34,61,146,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56550,2882,896,-216,33,1035,-14322,2409,485,-255,81,-4,0,0,0,13628,957,324,163,13628,1512,1533,1668,1637,0,0,0,0,0,0,0,-14,-9,65,74,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56603,1849,1866,128,52,752,-22989,-3328,-918,-161,162,-4,0,0,0,13585,966,282,159,13585,1504,1516,1669,1648,0,0,0,0,0,0,0,-12,0,60,29,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56650,929,1412,160,124,1122,-12369,-8699,851,-81,126,-4,0,0,0,13543,979,257,155,13543,1526,1521,1644,1653,0,0,0,0,0,0,0,9,-1,-4,22,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56703,968,612,-150,92,869,-4801,-5159,1889,-84,53,0,0,0,0,13585,1008,260,159,13585,1544,1524,1644,1639,0,0,0,0,0,0,0,8,-9,-10,41,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56750,1084,756,287,-161,1210,-1810,3995,-979,-98,69,2,0,0,0,13585,1001,205,159,13585,1543,1483,1687,1627,0,0,0,0,0,0,0,0,-11,11,41,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56803,683,370,199,-279,1071,-3885,-4060,302,-59,32,0,0,0,0,13543,1026,223,155,13543,1542,1500,1642,1658,0,0,0,0,0,0,0,13,-1,-29,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56850,372,-13,-100,-223,1123,-4556,578,668,-29,-1,0,0,0,0,13543,1011,145,155,13543,1535,1513,1657,1638,0,0,0,0,0,0,0,6,9,-10,-28,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56903,93,808,166,99,971,-8646,4606,-1345,-11,74,0,0,0,0,13543,1015,153,155,13543,1514,1505,1686,1631,0,0,0,0,0,0,0,-8,-5,34,4,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56950,-540,682,24,178,755,-1322,-2595,-1406,47,59,0,0,0,0,13585,1013,143,159,13585,1523,1498,1662,1660,0,0,0,0,0,0,0,12,4,-22,-24,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57003,-432,259,221,-44,1093,-1016,-6990,1461,37,26,2,0,0,0,13585,1020,101,159,13585,1521,1542,1633,1653,0,0,0,0,0,0,0,12,7,-25,-28,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57050,-331,-223,48,-67,835,3377,516,-2078,25,-15,0,0,0,0,13543,1016,51,155,13543,1510,1496,1678,1650,0,0,0,0,0,0,0,9,3,-20,-14,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57103,123,-5,-124,58,1080,3865,3141,-1589,-10,0,2,0,0,0,13585,1042,88,159,13585,1526,1491,1674,1650,0,0,0,0,0,0,0,-5,-11,20,29,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57150,-68,-185,-151,96,907,-3519,-1802,-918,6,-12,0,0,0,0,13543,1044,89,155,13543,1498,1524,1646,1670,0,0,0,0,0,0,0,6,0,-11,-5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57203,523,462,-38,232,943,-1016,-2962,-735,-49,40,0,0,0,0,13543,1045,30,155,13543,1531,1493,1664,1650,0,0,0,0,0,0,0,-27,-25,79,65,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57250,1153,314,161,-70,865,-8707,-8394,1278,-100,27,0,0,0,0,13628,1043,-52,163,13628,1518,1541,1636,1658,0,0,0,0,0,0,0,-1,-21,8,56,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57303,906,523,-276,17,1057,-2481,272,302,4,45,0,16,0,0,13543,1038,-62,155,13543,1529,1510,1670,1632,0,0,0,0,0,0,0,-3,6,13,-20,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57350,1181,1553,-333,22,1020,325,-1863,-1040,74,139,0,35,0,0,13585,1028,-65,159,13585,1497,1525,1676,1643,0,0,0,0,0,0,0,-32,1,94,-4,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57403,1189,857,308,90,928,9969,-5647,57,196,78,0,60,0,0,13543,1028,-78,155,13543,1521,1516,1648,1660,0,0,0,0,0,0,0,6,-3,-16,13,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57450,1870,297,-54,301,572,12166,-9065,241,143,18,0,61,-1,0,13543,1015,-177,155,13543,1541,1495,1650,1654,0,0,0,0,0,0,0,-3,-29,1,89,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57503,2556,-17,-211,-30,1177,12777,-825,-979,17,-4,0,48,0,0,13543,1008,-128,155,13543,1550,1467,1673,1645,0,0,0,0,0,0,0,-1,-21,-8,76,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57550,2740,394,-527,259,852,-4862,-5220,2682,-221,30,2,3,0,0,13628,1013,-150,163,13628,1564,1514,1634,1643,0,0,0,0,0,0,0,-34,-16,78,66,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57603,2973,1133,-7,95,827,-8829,-2901,1766,-242,98,0,3,0,0,13543,998,-195,155,13543,1553,1510,1663,1626,0,0,0,0,0,0,0,-41,-33,96,108,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57650,1799,697,51,-32,1054,-10599,-7173,668,-139,57,0,3,0,0,13543,991,-167,155,13543,1533,1512,1650,1648,0,0,0,0,0,0,0,-12,7,12,-13,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57703,1630,534,529,-105,1056,-4190,-7844,1217,-131,43,2,2,0,0,13543,980,-183,155,13543,1551,1503,1638,1651,0,0,0,0,0,0,0,0,-9,-24,25,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57750,1690,1165,311,-31,1179,-2725,-520,-1162,-147,101,0,0,0,0,14404,956,-217,235,14404,1561,1473,1691,1641,0,0,0,0,0,0,0,-26,-22,42,54,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57803,1388,1588,-322,-143,852,-7425,-3633,1156,-117,138,2,0,0,0,14978,974,-180,287,14978,1565,1530,1679,1643,0,0,0,0,0,0,0,-46,-15,95,27,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57850,491,745,-302,68,911,-9012,-7539,2438,-39,68,0,0,0,0,14889,970,-146,280,14889,1571,1569,1663,1669,0,0,0,0,0,0,0,-19,-4,16,-8,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57903,510,314,-46,120,858,-2420,700,546,-48,27,2,0,0,0,14933,946,-188,284,14933,1586,1532,1691,1663,0,0,0,0,0,0,0,-14,-26,2,49,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57950,498,569,326,-71,878,-3824,-337,2255,-64,68,-2,0,0,0,14933,948,-184,284,14933,1590,1548,1676,1663,0,0,0,0,0,0,0,-14,-13,0,13,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58003,688,996,-404,-18,951,-5167,-3816,1400,135,10,0,39,-15,0,14978,917,-177,287,14978,1564,1571,1681,1666,0,0,0,0,0,0,0,-36,-19,62,26,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58050,449,927,-128,-141,1499,10091,3873,2438,351,-90,0,78,-34,0,14978,945,-65,287,14978,1556,1591,1663,1670,0,0,0,0,0,0,0,-8,11,-8,-48,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
